ex ey ez px py pz
-125.53770316389215 154.12008698616108 -181.21959879147443 -78.02565012256463 78.54289085864264 -74.952808787554
-126.14896972419007 155.8618426351589 -180.7645632693464 -77.6495554013926 79.45287245195351 -74.77820563597324
-125.6822566798837 156.79545277801572 -181.03939831482788 -77.6882596225367 79.19322236445294 -75.74313248051979
-124.86931019690918 157.21217014343796 -182.73867745513067 -78.09816844269221 79.30496722718756 -76.648388159768
-125.67279701747586 157.4776840768999 -183.5428535020677 -78.74937177610052 79.62419682343439 -75.95989220230855
-126.41735979432919 157.9173586251614 -184.24859975285673 -79.02224342813368 79.8861094392077 -76.88560427591216
-125.8286531211225 158.5992594370174 -185.99720817717065 -79.35665476595432 79.79066929041561 -77.82318639772099
-125.06524838353413 158.8574376185989 -187.82371918583607 -79.6411609222227 79.58624089136316 -78.7598108030758
-125.58741585544043 159.2323568952171 -188.8908765761039 -80.37255613605443 80.18313141321151 -78.4299885083296
-127.3651802659829 159.3852779405028 -189.58747824134386 -81.35385875487555 80.29879828338866 -78.27614980891286
-128.6708607143175 158.64426902970322 -189.47656582054717 -81.37356966010034 80.0137062484626 -77.31785235413334
-128.21512646945303 157.8382382359277 -189.1502945270019 -80.97174136382077 79.43390003506832 -78.02662507879086
-127.6892238344696 158.53284474718038 -189.28150821160082 -80.95396891989084 80.43220952007931 -77.97128691498092
-128.71447600858184 158.87845049494945 -189.64799461863842 -81.87868002359797 80.09223009907491 -77.8000462423174
-129.99855172431793 158.50864206621227 -190.93022534844818 -82.80573913062891 80.41455610969481 -77.99153346107846
-130.87202272908073 159.58556641277625 -191.26884212443818 -82.51255077451772 81.36656439066505 -77.90366525974869
-131.08451078307084 161.13704651008476 -191.63237938148882 -82.90409673673511 81.86291352734341 -78.67847445819041
-130.78215362913613 162.33542843666902 -193.17155717334037 -83.12965012105967 82.13607561629817 -79.61362585982418
-130.22874072420953 163.35317744769785 -194.7987849029956 -83.44379005657997 82.35877401722071 -80.536513460314
-130.7861543241298 164.41509810033196 -195.64621022787844 -83.89363184307233 83.20884792599753 -80.26262166280586
-131.1088456339579 165.72596213783558 -196.1382522463125 -83.75373512552648 83.61182882112689 -81.16707470557847
-129.97818945813887 166.66933009014662 -197.35917212670458 -83.77952946304704 83.45912309866505 -82.15500973101247
-129.67882464561976 166.37535214595295 -197.30625093401218 -83.56597965219753 83.23466015450384 -81.20421381969153
-130.90875945603156 166.0593006398998 -196.93929691030237 -84.4295192838721 83.70781121162001 -81.02977935727884
-131.640081635958 166.94408035518816 -198.0679410662203 -84.68635274084754 84.17564639736256 -81.87545471718906
-130.92735719665558 168.30960282570766 -199.25621717524243 -84.51024030821256 84.50266367984469 -82.80391802181094
-130.08397626831442 169.41723462413464 -200.59200337577104 -84.83636676113339 84.6631803540308 -83.73551661241395
-129.9247019552707 170.83135641762718 -201.57507201975062 -84.81876073294008 85.58798643006963 -84.11554786046193
-130.02211977248254 172.19784210887613 -202.62519951165723 -85.37971737075537 85.79825211776608 -84.91624505108301
-130.71400870677158 172.15401418053588 -204.09537205961513 -86.33845453752146 85.63024066121133 -84.68690862674599
-130.99173073922088 171.71140374104598 -205.53850327170252 -86.68369732737888 85.31485597085867 -85.57084296432012
-130.16792727304244 172.25882893545594 -207.1679013690498 -86.84334226620543 85.56988735537271 -86.52450563341225
-130.13779756903472 173.7583192615591 -207.86786141195427 -86.87236838246473 86.56243850830343 -86.64282593340677
-130.876402281878 175.09887971329923 -208.6629975246104 -87.64822434101195 86.97370464139878 -87.12126892829285
-131.6980460473416 175.74691910660525 -210.35865454092834 -88.51521733234536 87.25308125532887 -87.53390903851933
-132.76691496332748 176.7608774675143 -211.17246378201003 -88.74839062298172 88.21624431423105 -87.39994210789834
-134.01114300631122 178.2739626732147 -211.39736603370912 -89.20928476605455 89.09846989924714 -87.49614297080603
-134.72142311864567 179.84168191196056 -211.12030923641888 -88.71265608991203 89.95890374496906 -87.3820660004347
-134.75263764113797 180.69866275665805 -211.5616971710526 -89.38706549069326 89.8217133707325 -88.10756635285001
-135.02477478662746 181.0374344461677 -211.67062880371273 -88.90336919139234 90.3620983248468 -87.41907380284712
-136.23925128959903 181.26102049605373 -211.26402861427104 -89.8418472054921 90.5858312656491 -87.15600995460619
-136.27625881393303 180.78207073506414 -211.36396786453668 -89.09361478744549 89.93273218924384 -87.27267119488207
-135.62481670887937 180.2784657340415 -211.95935202312197 -89.95243679232121 89.77895602085775 -87.76131999921678
-136.56888102522126 180.161377959961 -213.58610686310132 -90.92570222370983 90.00168941543873 -87.70524652061648
-136.72506609301865 180.9386106668413 -214.36701454103905 -90.48042265889146 90.43126240633181 -88.49086293761037
-136.28181146115224 182.24431622337517 -215.3373789438139 -91.1039345567869 90.84715119858156 -89.15288214100546
-136.55364304264728 182.6259717350828 -217.16082016272782 -91.9332938693443 90.63833661880479 -89.67110950611364
-136.33083172324064 183.04822148254732 -218.90312958712195 -92.17757229621398 90.89163115344769 -90.60714899720689
-136.75643682578368 183.30610488334273 -220.23713070270088 -93.14960644899428 90.87128282245112 -90.37319269518804
-136.83373621223677 183.26422355093536 -221.49614306162002 -93.17651959919931 90.71682611592924 -91.36082562707946
-135.22858596884547 183.45273400613118 -222.5577492698155 -92.88992365442107 90.20229438128497 -92.16898393983794
-133.8843524416606 184.02788685281615 -223.57172725465634 -92.97606824769281 90.50954336986815 -93.1167060341592
-133.79512934573674 183.92523283342527 -224.77970899472925 -93.76092802239192 89.90946585613467 -92.96210295666496
-133.65544553663705 183.69845256103426 -226.06211007431668 -93.90031170482885 90.07107358982941 -93.939065151164
-133.45147266604673 185.01283250927213 -226.22277784587212 -93.4998609086027 90.96613099277657 -93.74282192139208
-134.6132513196154 185.97463848504032 -226.08824898000745 -94.33876502838758 91.45387214371793 -93.50126768837937
-136.17202708654972 186.8637354378209 -226.30004754089637 -94.46098078127439 92.41266354937153 -93.24478698697843
-137.68705447250179 187.34790293290212 -226.56851224218954 -95.39223845335717 92.51807223362094 -92.89600602781955
-138.1214000955587 187.52199815855084 -227.85232381251677 -95.6738763253475 92.58697071338484 -93.85304997067013
-137.5944107290401 188.42189965718842 -229.5287043068344 -96.1693523974649 92.8566965110102 -94.67873238906989
-138.2129792684144 189.55172792482097 -230.63658347116254 -96.67985800076924 93.71510602471142 -94.62856132388178
-138.37170501498173 190.2574930220877 -231.6986775027888 -96.9448821582178 93.40938403797803 -95.54305367639026
-137.30517779651518 191.006636821409 -233.0546920730377 -96.92389292217705 93.71737246323988 -96.49421222357108
-136.3700064126885 192.57472366488457 -233.73968569007303 -96.59883044411937 94.28184337266947 -97.25296579210749
-136.84149131107836 193.52312081840745 -234.29410200912983 -97.45348890917427 94.69377102901913 -96.93693649909136
-136.9662048893863 194.18079112635547 -234.86602076007696 -96.98937310257251 94.83971766831324 -97.81060468355338
-137.1631500295276 194.78411294484118 -235.21190136413716 -97.72053301233082 95.27012275778453 -97.28130642612243
-137.89946833136537 195.11844416649188 -236.30553055925145 -98.21720494791742 95.3231146467457 -98.14762556368375
-137.35835475463324 195.93668312869332 -238.03740908330317 -98.58175648435115 95.51253841676187 -99.0593386833857
-137.84693045967214 196.70475340952922 -239.4148216536336 -99.42949422363134 96.04039274225728 -99.00727587078492
-139.39443246569417 196.97909080112447 -240.61690125068034 -100.38762488602559 96.30532422191745 -98.89866212918176
-139.65510682207002 197.70462859827725 -241.72660845708901 -100.31165041346338 96.65006848157707 -99.83427918489987
-139.36807968630936 199.14485058201996 -242.85895839979432 -100.8234867696889 97.28888920875121 -100.40867593191233
-139.4737127958082 200.43296683917302 -244.33609831688662 -101.2837374988292 97.63361006789054 -101.22680599223285
-139.07956356280096 201.95297645369206 -245.31234926454235 -101.06336203025405 98.3070146286824 -101.93246947460602
-139.0343509359388 203.59407049964065 -246.15560539329528 -101.59924666020599 98.93933448319136 -102.49193284693261
-138.775434919239 204.8481449869045 -247.4982429119436 -101.72679695312526 99.10788234922481 -103.4693388729176
-139.21414110483184 205.6709875550917 -248.39916714983934 -102.40448042594059 99.7489618245089 -103.10911364192673
-140.50576616355806 205.51102822522353 -249.46677419936344 -103.35348740473249 99.44096488290938 -103.17637163899478
-141.54972368294762 204.92219734698512 -251.00637728515707 -104.34304038041326 99.5334691101841 -103.06579191093563
-141.75999916286065 205.0241099450546 -252.55176830552284 -104.68660051138141 99.43438614957151 -103.99968109243704
-140.80747839401553 205.79644964651504 -254.10871999219063 -104.89128948282776 99.55978967525775 -104.97044181512503
-141.0843822890576 206.94107430515518 -254.99190341166042 -105.3235956153182 100.4533818692151 -104.84959315476978
-142.3651886438548 206.85801504111416 -254.7077301865944 -105.4036402458066 100.13505515063312 -103.90499749663515
-142.1432099639178 206.34278569028956 -254.88768752118185 -105.44658901019405 99.87594434981794 -104.86988971680199
-140.96103507704692 207.1047995386782 -256.22589187642177 -105.66673954269065 100.06100845616216 -105.82763969439765
-141.3168365850172 207.86126494154226 -257.51875824063393 -106.53622781365725 100.54359743393307 -105.7222925293407
-142.9335372980913 207.97733769784833 -258.65420633662904 -107.4599845903109 100.80463525490764 -105.44205571233175
-144.5986509204679 208.4411655398974 -259.2350826343539 -107.83505262128189 101.68173754436796 -105.14202980350552
-144.88471705928993 209.687544729659 -259.7214381181123 -107.7695823595878 101.96425982407145 -106.09905373544498
-143.62654755548832 210.7050909715776 -260.8092647619105 -107.83378314882843 101.82007389247674 -107.08651952006288
-143.7735190571779 211.50972389774356 -261.6204409053904 -108.35222223691338 102.63608559968345 -106.83089126331643
-143.79641401560315 212.0282585978958 -262.3552344449734 -108.34772507113176 102.19114837448261 -107.72644173153724
-142.51171331453313 212.7807968344972 -263.4355652698051 -108.397066011741 102.5250620508017 -108.66775311909551
-142.72729616687613 213.83818372291222 -263.2995609525406 -108.14608738534156 103.22330708267211 -107.99733265061403
-142.98784978487328 214.6555267826633 -263.4138241524108 -108.47477553319429 103.34347243313354 -108.93409536870736
-142.76525157166319 214.65106703844648 -265.04654758886375 -109.37177655631939 102.91841951022835 -109.05541798507498
-143.89880747267253 214.4264144509828 -265.7211882806246 -109.67631939993868 103.63367815935199 -108.42640389838526
-144.43977734980808 214.91067105395376 -266.42532116717507 -110.14855980373186 103.52078338760374 -109.3006142686836
-144.42556675147696 215.91975496324366 -266.83022846259485 -109.8066255980041 104.44634965796573 -109.13810864379161
-145.17195234546088 216.04499499828376 -267.0147006472646 -110.66971483665277 103.9799253871342 -108.944393993576
-145.34628362361832 216.35512468124136 -267.50787059902177 -110.24914510891443 104.74083609240789 -109.43849520052655
-145.39455375076105 218.29785393195135 -267.353134376512 -110.19245758190523 105.68696128700954 -109.75729551486388
-146.2643775434209 219.33779187999514 -268.13264439594235 -111.14868003115866 105.97960153135975 -109.75673432824632
-146.47799048697178 220.08298766760004 -269.49092643907574 -111.29228368254024 106.27405597599738 -110.70154889806572
-146.05961337111015 221.3302984828723 -270.909052124757 -111.8759297212831 106.6702752430715 -111.41032784375967
-146.6639197590575 221.71520116047623 -272.5157236279119 -112.87110940028265 106.72511347794514 -111.32902486409529
-147.50617345495593 222.10052738666997 -274.0835745591747 -113.54650917768495 107.24650671945125 -111.85054593595784
-148.72791793473098 222.90113874290557 -274.8729403631492 -114.00116882510852 107.94055466890897 -111.29235058587133
-149.72174945310257 224.0899086732252 -275.16824215563594 -114.07328099410435 108.73259283786278 -111.89854805700018
-149.23601263134313 225.83624376463737 -275.80422146978185 -113.95976240724556 109.1042697376337 -112.81994363579045
-148.9905158189974 226.10537124805822 -276.9632502934344 -114.87583022829224 108.70343510096014 -112.80764155118864
-149.9332818130915 225.7038697425121 -278.49838704820445 -115.80418843143096 109.07303963295226 -112.76835368288361
-150.31481185275013 226.5482576035436 -279.8400194815239 -116.04376270519126 109.46292553843807 -113.65750673385725
-150.6803695923758 228.0054697515569 -280.60711501081136 -116.36062752229414 110.41105726512565 -113.63215093509689
-152.3320681819115 228.62932435065878 -280.8798748584811 -116.97235635933416 110.8176471074897 -112.95356967244662
-154.12377838158255 228.71706149942477 -281.5644508178469 -117.8075041668877 111.33790411134345 -112.77507376358692
-154.294790555717 229.5895038873494 -282.49722765987184 -117.68855058313068 111.53675098871406 -113.74785840793083
-152.84418010764264 230.58854636891434 -283.3501777371747 -117.64126728802601 111.32767121403153 -114.72461320716283
-151.74297592730912 230.7366599521747 -284.7723938263758 -118.34179365669476 110.9251122044276 -115.31385768154209
-151.1246279527734 230.57887166208616 -286.6576465912393 -118.98519063961493 110.65870138784386 -116.03153838991902
-151.51288322619908 230.72165753988537 -288.28100240633796 -119.89104396913508 111.07032961614618 -115.93157866271876
-152.82314184555042 231.1919375584103 -288.23006702948214 -119.47932012584576 111.75296955245037 -115.3278517424728
-153.13691723618822 231.4756834042085 -288.4580432502313 -120.1852299696181 111.45142474821382 -115.96875893037385
-153.48697155947494 230.75193519246218 -289.00665335920064 -120.25074473072023 111.27084111492016 -114.98738368742944
-153.3576620105175 230.73255618989447 -288.46954220972697 -119.66708636532726 111.42403419320183 -115.78480126515983
-152.05946776238005 231.72606177545188 -289.1064534472056 -120.0065949446579 111.34313745486921 -116.72191899644444
-151.47407252596645 232.88730497026742 -289.28740797940867 -119.33353314998872 112.06491569780181 -116.88323851970752
-152.33641659344107 233.93208288440744 -288.3462130275121 -119.39879174631166 112.7834507020947 -116.19081613184605
-153.3719822538958 233.56960814228833 -288.77981913994336 -120.25676937572827 112.2699981634712 -116.17529588694657
-154.06401551435852 233.61815965992875 -290.0937725065282 -120.84948982235213 113.05282524405533 -116.36467443393155
-154.1063509364747 234.20598623711706 -291.4685907385834 -121.36570577402199 112.63402400305688 -117.11175315252801
-153.81790594634313 234.01183311705248 -293.28561223208163 -122.33497950290565 112.53834831165481 -117.33836868723532
-154.85780249220556 234.0778938309848 -294.7981638565994 -123.14440035897168 113.08834437145414 -117.13259645400024
-156.46987504358165 234.7302496379081 -295.74295222552877 -123.77103041428028 113.85389080110988 -116.98674228770633
-156.87432067175513 235.37418811370537 -297.03519494635583 -124.34296076958772 113.70435091739172 -117.79329885227912
-156.387001474466 235.32652158515867 -298.89745575793796 -125.19329448011993 113.34888573757216 -118.1813414873959
-155.445693384546 234.88762711214676 -300.35024370182373 -125.27817531690077 112.66934667334058 -118.91005398470239
-155.45084765244061 235.16985117717212 -301.03367843855375 -125.74433901314804 113.51334866183319 -118.64481437280098
-156.7957226722906 236.15983641243196 -301.9362731996779 -126.48992378085124 114.13012065017845 -118.89719438104565
-156.83362641999247 237.27580187404374 -303.30032775124596 -126.76667175570687 114.31405971425198 -119.84036826698666
-155.87892424855536 238.3935352351379 -304.65201767358724 -127.06995076948674 114.39012651662429 -120.79022914173494
-156.32202686508754 238.79967276093606 -305.64775785792256 -127.76323633052999 114.79285440983104 -120.1925959976723
-156.4587886110294 238.47967306686584 -306.4957307895434 -127.93745222176884 114.11276225681856 -120.9047220305139
-155.17760774159237 238.91962161125815 -307.63636505393106 -128.14938330171634 114.32873690634455 -121.85784330722238
-155.02688146446528 239.0601715435073 -309.02845073742316 -129.08346657743255 114.00303994836206 -121.71152199780978
-155.9668439063758 239.2483422019923 -309.47059568314813 -128.90665539963996 114.96117523856928 -121.4863230345193
-157.52519814779367 240.03483901838314 -309.44960266590397 -129.58345596505322 115.52205225640067 -121.00950234964408
-157.7314711842951 240.80205029000567 -309.8198442119116 -129.19235922611662 115.6691993462094 -121.91801270993393
-157.0762046980888 241.88984677683283 -310.76558624523136 -129.96716041053386 115.95517995388072 -122.48183734283107
-157.93330824141572 242.6569579736899 -311.163719266938 -129.76956959393388 116.74000437174777 -121.89446309900097
-158.6771288493091 243.0815123819115 -311.6491361493533 -130.63744929882478 116.67189999673387 -122.38654704706519
-158.79326211896395 242.65443662117406 -313.503431026894 -131.55224962459172 116.26809843026442 -122.37734602030235
-158.680386127663 243.11472208237385 -314.510621756606 -131.41773385068538 116.8836687890436 -123.15386301300944
-157.69999187142946 244.76621723693597 -314.66838953414225 -131.01798047288975 117.05103608103627 -124.05507632100706
-156.54228574381037 246.07046166619415 -315.3377101650042 -131.3339086179809 117.22929102511388 -124.98696396554966
-155.36525530469598 247.33636035081068 -316.1549403041059 -131.0714118033118 117.33692399464482 -125.94587510124396
-154.19393136447385 248.8163188188063 -316.6819052963696 -131.09572658674622 117.72045664251877 -126.86908228239093
-153.18371323948233 250.3648129727897 -317.42689634082114 -131.0852243117479 117.95197835490299 -127.84185532833462
-152.90559323346204 250.64560496087736 -318.64414801615845 -132.03852821949855 117.67129281905007 -127.7303775752611
-153.65516364495076 250.9060098711077 -318.9485165697549 -131.61087734773562 118.56164595169835 -127.57421730161954
-155.00108286391105 251.3229704439754 -318.7558486881666 -132.31939672245923 118.80096170779123 -126.91034362046705
-155.60874873102284 251.6116231297913 -319.8656092062486 -132.80832973439024 119.0358901931631 -127.75043475635943
-154.39306305095204 252.51109562945356 -320.80139946952266 -132.5569872967235 118.74156638203539 -128.6724979175534
-153.0347688189381 252.60218536979662 -321.84947121145603 -133.2278089673022 118.22657898540437 -129.20615161387076
-152.9924281246896 252.84255183210144 -323.5207455404453 -134.02307496406613 118.75093399423953 -129.5104603700717
-154.1388292358726 253.95778568228812 -324.32016698145594 -134.20934058759286 119.71588554038927 -129.32559925713707
-154.41311631833784 255.42576863508026 -324.6202264529118 -134.16469335049464 120.06886000385379 -130.26016635069507
-154.85803440378427 256.153042520099 -325.26414927068566 -134.84525154208836 120.50183217753693 -129.6690862844851
-156.35989578352286 256.49570639694525 -324.91437003009554 -134.348675695155 121.25136178210843 -129.23134457969414
-157.4780481220169 256.66364033501924 -325.008524966083 -135.3185383076422 121.27948619946031 -128.9893207584531
-158.33395517163905 257.28317028553533 -325.4568130373741 -134.97616044440997 122.20658607499243 -129.1418436077474
-158.51422116562213 257.4678812245905 -325.8134680022017 -135.68415656829228 121.50147024755191 -129.10243347630268
-157.5577431113044 257.12002907247955 -326.9428549946956 -135.72204045826354 121.26066992155509 -130.07226852097804
-157.4495923566962 257.98156433574667 -327.84415284264577 -136.33598118798807 122.04826007699849 -130.01955678192527
-158.96290878595633 258.05542014414743 -328.74807409314684 -137.08475791081835 122.12685853916504 -129.36141112852278
-159.61822171777695 258.08381898579137 -330.057392030751 -137.77177540161176 122.33455420901458 -130.0577368253556
-158.54831372752773 258.5946585398739 -331.28842248277095 -137.76238557989365 121.79125562208984 -130.897223857235
-157.1742053545732 259.45946305139074 -332.01980169885815 -137.82994887887978 122.14991275522256 -131.82824494264773
-156.2281858343298 261.07651873889694 -332.7141094098329 -137.82077514374095 122.46251171405618 -132.77808584170384
-155.2706940623667 262.5269799224008 -333.6441373818137 -138.13290356025334 122.66014790764581 -133.70734134294602
-154.08606287065837 263.8298689703983 -334.4418699567738 -137.95285334382015 122.73128353067719 -134.68842321654185
-153.20841397834218 265.0179926479626 -335.4599071528338 -138.59488517774284 123.00051394719341 -135.40627425056798
-153.59688751763298 266.23431944566494 -336.7926342500722 -139.13292151832385 123.82190435152638 -135.59557480493558
-155.08349308588546 267.2134475513038 -337.34877507747575 -139.45768636476518 124.62361253915182 -135.09378622753442
-155.78475447075934 268.21010959480157 -338.07323049405574 -139.89021076682673 124.97507647014143 -135.92408481649784
-154.7750139046868 269.2764680588515 -339.2814489763421 -140.0907487958083 124.7672277680664 -136.88146844701274
-153.39125188315 270.3804614661651 -340.07315491122296 -140.0107508718189 124.95748411401358 -137.85993809650842
-153.68158999113098 271.48426649301484 -340.4862291669507 -140.40337605319374 125.78643910916085 -137.4615926647902
-154.07066022511876 272.56581346312396 -341.1057061549324 -140.5579743021609 125.99826986150191 -138.42659376001183
-153.16281108333916 273.87887700871084 -342.2693840378205 -141.00962573007493 126.18518632929799 -139.29898886644574
-152.88991859623144 275.4607179692902 -343.1131733414107 -141.02775457282306 127.0190821740427 -139.850612891646
-152.61399807104655 277.31582200719896 -343.559479628204 -141.06917901017 127.45109436115344 -140.75152880680028
-153.05959005805184 278.74174056013345 -343.8030804654144 -141.18530526879582 128.39868062379898 -140.45387974010762
-153.0331907445355 279.5069050118278 -344.21162252842925 -141.33628277518278 128.00696846988362 -141.36149605829507
-152.66959818388315 280.2790142162256 -345.3499439675319 -142.03189284737024 128.69846877480583 -141.5563138084203
-152.30767579234055 280.78267078676515 -346.5320450762415 -142.26818382942514 128.0911648773089 -142.31483114367677
-152.41473860261445 280.83975706847554 -347.301350474109 -142.77972710696653 128.74971237394033 -141.7628903226799
-153.4482091018041 280.8594792905189 -348.5459795342467 -143.75170946686967 128.64175762594306 -141.9716870286452
-154.00082737266072 281.40943629601577 -350.1322150260751 -144.36475379282587 129.39837307078872 -142.19908474858525
-154.04784846812782 282.9211752363357 -350.9770811311326 -144.35443624850524 129.7936307323347 -143.11759709432067
-152.71078978568417 283.83638769656307 -351.6527857300804 -144.48538772846996 129.2440367984855 -143.94270206810958
-151.31407753595568 284.61246526641975 -352.5562065666414 -144.69608788161412 129.47422039112115 -144.89276572868522
-151.48018611772068 285.85829526217765 -353.5797705584375 -145.33141868129002 130.24645920369198 -144.89417687798857
0.11381411369834048 -0.12855740780101288 0.9851494000518629 0.1065102738404102 -0.12865991816254221 0.9859524263496942
-0.27245339624981846 0.5207492476408403 2.3508850174137845 -0.3936833537038581 0.6493472600317685 1.3660986687909835
-0.7786960644868394 1.1453268835850845 1.743308640443136 -0.4060889190941271 0.4965523966877524 0.3779186084360746
-1.4406995536081124 1.6148783507146904 1.1816945723773706 -1.0574117287096607 1.114866463816342 0.8177666640932856
-2.0737186908336867 1.8276089329142082 0.6964914388185576 -1.0446038020418236 0.7061492993199507 -0.09480455858497838
-2.4189872161943704 1.5846647494336419 -1.129899434586354 -1.4341232852974113 0.8757481655886178 -1.000072914778148
-2.762091057409433 1.5079448164767462 -3.0140213208304 -1.4239149896930279 0.637959627168766 -1.9713362167189783
-2.8302234672068702 0.8829573052508879 -4.903334406849371 -1.5374687879808455 0.2561281422526174 -2.8885658782657138
-3.260954542869324 0.20754449737872194 -6.717257445617116 -1.8979348481584941 -0.036282763238297266 -3.774319840610781
-3.611294317694683 -0.1541831952966514 -8.608993596173038 -1.9494293667853135 -0.10147869695875668 -4.770862767321773
-2.7322660081285632 -0.6476058388215586 -9.454026825841252 -1.0464157642088776 -0.5168458913960826 -4.661151658735669
-1.6727227065275059 -2.01733891372835 -9.016421751603955 -0.8406631491862664 -1.4549276702690852 -4.38246108200617
-1.5669548961170299 -3.2408937083738487 -9.689472749868719 -0.9496450242112441 -1.737732445700382 -5.33542719363307
-1.8857011791909675 -2.5672386015135586 -10.48951137192933 -1.222853987718208 -0.7917590481034592 -5.160809917001045
-2.117263183160225 -0.6797307993357422 -10.687817254839203 -1.2489041438643338 0.14319744933191625 -5.514614576761396
-2.022333869269927 -0.1334225706362594 -11.963263985492906 -1.2329334583656228 -0.23804191387456697 -6.4389529807815995
-2.7269996681780433 0.08199068910711294 -13.073423344284185 -2.0375540747101235 0.34201932778468913 -6.565896352716165
-3.7065447625035355 0.8975230128252003 -14.21986188000021 -2.3257266981810227 0.5554452726916069 -7.499387598054057
-3.6021029309222863 0.85544194972343 -16.091469825351055 -2.0875260852118394 0.3215194057276508 -8.442011147911723
-3.4927282524879857 0.7405286444662441 -17.977431666025307 -2.376755215311876 0.46818990008737815 -9.387967952626319
-3.4930100657852328 0.9206550178188256 -17.968222256218958 -2.0872042493715846 0.5012036278501284 -8.431374866773064
-3.6048767750794304 0.7064175625351584 -17.904603576269892 -2.479020678228384 0.24959717495218647 -9.316346097343878
-3.7981749979782773 -0.518710526469101 -19.030724819089475 -2.3471219682746125 -0.7109618886983018 -9.561150132342135
-3.4739779127750743 -0.5352668278186941 -19.460552401337445 -2.2043701521158905 0.2549403337854145 -9.777147390621966
-3.163021458334585 0.12548830753693746 -20.629914050322412 -2.197777369423853 -0.011645284066082173 -10.740936083007963
-2.3330574023541035 -0.7755406486295819 -21.904380037279317 -1.4943129133652449 -0.5773128292578276 -11.17123596376429
-2.380631380584145 -0.7736798355388321 -22.050788673251805 -2.2653902600484654 -0.009236365237868083 -10.883609719380118
-3.517615310045636 -0.4419262883748164 -22.761659222997594 -2.7299919551784377 -0.27834641053766157 -11.727247703589637
-4.107603344577917 -0.46909705867127033 -24.591703480829946 -3.084842199976335 -0.01404703912244476 -12.624034827736942
-5.18859024737762 -0.7316746326596312 -25.46896093620393 -3.898955192540375 -0.5729446358303412 -12.466384861886771
-6.396522509884275 -0.31414737011771676 -25.30962038944237 -4.281178212219982 0.33434131589626437 -12.291062972133805
-6.995182211446501 0.7392312067632106 -26.17585322291726 -4.670730398207412 0.4699823773653554 -13.202024330719311
-7.168516143342669 0.6588329434075889 -28.113775380932715 -4.734692592614968 0.30167819392562345 -14.185682065667425
-6.674239998151878 0.175114269107441 -29.952618943218653 -4.438388355095256 0.07454885079709778 -15.11337601321579
-6.314610717755702 -0.3475112703771015 -31.783368696083052 -4.641536435818815 -0.13736412135585507 -16.06931730300907
-6.500149148351856 -0.42112902489579507 -31.773820882031405 -4.608220907980657 -0.015249782625942551 -15.077360568125222
-6.773184701757163 0.12056731823141104 -31.71136078170646 -4.930025571991316 0.3794264354240836 -15.937983854544266
-6.859028878059009 0.5266226605704619 -33.62433376928405 -5.045435243041596 0.4551841879371657 -16.92840869811506
-6.379895136349964 0.2817640498811591 -35.48792944941868 -4.769499347406111 0.23917426296036062 -17.864997772261965
-6.045092148808011 0.2602779061097178 -37.317387576704036 -5.041780828946539 0.5263084223159136 -18.78337502009715
-6.077920833164591 -0.06675960396258718 -39.09191522966701 -5.101679642184685 -0.0216668820651138 -19.617722188823205
-6.725239759086965 -0.07879127100765815 -40.339451879098405 -5.90399077521583 0.509617486593303 -19.889813654021047
-8.17101996426966 -0.017352556752091464 -40.35411969398824 -6.521738563594104 -0.07300297779459897 -19.36166493970833
-9.749911116748555 -1.062967078629683 -40.092564081114105 -7.325168451103515 -0.6678306514284182 -19.387750463203044
-10.100418376213476 -2.026611683824453 -41.019959139754796 -6.985735413190762 -1.0198946555108648 -20.2600096848813
-9.435427620474703 -2.328010157125565 -42.76152413315148 -7.010109978989956 -0.8392146874249998 -21.2432495486351
-10.226593430919001 -2.337042591040169 -43.5765450786286 -7.920427638110501 -1.064867591745856 -20.896258876909112
-11.079421488586375 -2.8883114609627514 -44.31785391972474 -7.958720081795373 -1.430226092916373 -21.826337827525172
-10.373243191985427 -3.5407430712666867 -45.997296083031735 -7.546260837227662 -1.5790797229526574 -22.725070250661034
-10.332005009471166 -3.7901209720561932 -47.6178453912396 -8.259041566694588 -1.6058053708971416 -23.425947823024813
-11.514170180665452 -3.0604614798517016 -48.647886967227485 -8.9861733764826 -0.919457243810651 -23.411609774368376
-11.878107504946277 -2.6696924890748384 -49.72982279228833 -8.892848182460465 -1.2024208950319326 -24.366189252593344
-11.99329578448095 -3.3563570110698895 -51.47964794398727 -9.445712523177091 -1.523537189568625 -25.13510104606968
-12.24586740476305 -4.387715905892761 -53.03913288810307 -9.415747249861715 -2.175444588473881 -25.892807338539075
-12.91593653494717 -4.529950070055539 -53.55653966817366 -10.203539203690925 -1.7199944759254477 -25.47813996284914
-14.455067063530926 -3.3487422451961577 -53.09261915759015 -10.896546156967485 -1.1884683063758201 -24.991086276081205
-15.601255091755542 -1.9318157116744665 -53.26236355661143 -11.49749326329855 -0.439384036782153 -25.269896843383886
-15.730924741567248 -1.3795882931330212 -54.63760382623457 -11.443629195422888 -0.6141847182198211 -26.253026226507398
-15.962484533784982 -1.6908202509314623 -56.41600606511658 -12.16511763210767 -0.7226514563702017 -26.936904433825898
-16.4889768434836 -1.8281845827922845 -58.26491469640921 -12.442198322363163 -0.7558465799152151 -27.897177506894373
-17.361188319476707 -2.041367395980441 -59.740573702810394 -13.38654617456926 -0.9867429543738326 -28.13147218949643
