ts x y z vx vy vz ax ay az ox oy oz ow accel gyro
1625518975435.8147 -0.00016853134729899466 0.000312571763060987 0.0003012047382071614 0.002365994267165661 -0.004880849272012711 0.004961520433425903 0.005543702747672796 -0.02890557423233986 0.003161707194522023 -0.03383683040738106 -0.000515689083840698 -0.004578185733407736 0.9994167685508728 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00532648, y: 0, z: 0.00213059"
1625518975535.7595 -0.0002541113062761724 -0.00015463145973626524 4.169960811850615e-05 0.0005530875641852617 -0.012624860741198063 -0.0013086141552776098 0.00445669237524271 -0.14904774725437164 -0.03106931410729885 -0.03383868560194969 -0.00039985720650292933 -0.004579235799610615 0.999416708946228 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.0010653, y: 0.00319589, z: -0.0010653"
1625518975635.6858 9.765456343302503e-05 0.00015090488886926323 0.0004466670798137784 0.0017450937302783132 -0.007361391093581915 0.0031400835141539574 0.004568920936435461 -0.13251695036888123 0.022692900151014328 -0.033810630440711975 -0.0004504593671299517 -0.004555847495794296 0.999417781829834 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00213059, y: 0.00532648, z: 0.00213059"
1625518975735.612 -0.00036558019928634167 -0.000302341824863106 -6.577090243808925e-05 -0.001989297801628709 -0.01207861676812172 0.0006184853846207261 0.005140614230185747 -0.12323097884654999 0.09345732629299164 -0.033811669796705246 -0.00035250099608674645 -0.004572686739265919 0.9994177222251892 "x: -0.0573689, y: 10.0587, z: -0.764919" "x: 0, y: 0.00213059, z: 0"
1625518975835.538 -0.0005703152855858207 -0.00012949439405929297 -0.0003705176350194961 -0.0016318593407049775 -0.011388149112462997 -0.0008853204781189561 -0.015069288201630116 -0.19757448136806488 0.010839911177754402 -0.03385267034173012 -0.0004119461227674037 -0.004573095589876175 0.9994162917137146 "x: -0.0382459, y: 10.0396, z: -0.784042" "x: 0.00426119, y: 0, z: -0.00213059"
1625518975940.461 -0.00010982272942783311 0.00026304161292500794 4.9220852815778926e-05 0.001329350401647389 -0.0057598198764026165 0.0003561613557394594 -0.014497682452201843 -0.12354027479887009 0.05417385697364807 -0.03392244130373001 -0.0004376872384455055 -0.004554306622594595 0.9994140267372131 "x: -0.0382459, y: 10.0396, z: -0.745796" "x: 0.00532648, y: -0.00319589, z: 0.00213059"
1625518976040.4194 5.1855902711395174e-05 -5.371990118874237e-05 0.0003242387901991606 0.0009886432671919465 -0.01074243150651455 0.001163256587460637 0.004051928874105215 -0.06805440783500671 -0.03282459080219269 -0.03393173962831497 -0.00040739058749750257 -0.00452601071447134 0.9994138479232788 "x: -0.0573689, y: 10.0396, z: -0.745796" "x: 0.00213059, y: -0.00213059, z: -0.00213059"
1625518976140.3457 -0.0001429940020898357 -5.386368866311386e-05 0.00035457228659652174 -0.0010032466379925609 -0.008471593260765076 0.00036303058732300997 0.0030784793198108673 -0.10262900590896606 -0.10039076954126358 -0.03389430791139603 -0.0003152163699269295 -0.004487863276153803 0.9994152784347534 "x: -0.0573689, y: 10.0587, z: -0.726673" "x: 0, y: 0, z: 0"
1625518976240.272 -0.000340400671120733 -9.6697207482066e-05 -0.00032856842153705657 -0.0004921410582028329 -0.008844142779707909 -0.0017287943046540022 0.003914066590368748 -0.07903148978948593 0.058151572942733765 -0.03388483449816704 -0.0002969653287436813 -0.004504629410803318 0.9994155764579773 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.0010653, y: 0.00532648, z: 0.00213059"
1625518976345.1946 -7.380187162198126e-05 -0.00014421003288589418 -0.00016821763711050153 0.0004037246690131724 -0.00845877081155777 -0.0005403574905358255 -0.015192598104476929 -0.07082752138376236 0.00513453409075737 -0.03388940542936325 -0.0002894550852943212 -0.004508479963988066 0.999415397644043 "x: -0.0382459, y: 10.0396, z: -0.764919" "x: 0.0010653, y: 0.00319589, z: -0.0010653"
1625518976445.1208 -0.00020868240972049534 1.819480166886933e-05 -0.0002276314189657569 -0.0008219771552830935 -0.005657931324094534 -0.001809553592465818 0.004028146620839834 -0.10818016529083252 -0.000141811091452837 -0.033893417567014694 -0.00029997091041877866 -0.004529206547886133 0.9994151592254639 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.00213059, y: 0, z: 0.00213059"
1625518976545.0474 -0.0002382823295192793 0.00018075770640280098 -0.00014284280769061297 -9.844453597906977e-05 -0.0039857435040175915 0.0005968037294223905 0.00444908207282424 -0.09326205402612686 0.01593451015651226 -0.0338943749666214 -0.00032549703610129654 -0.004547919612377882 0.9994150400161743 "x: -0.0573689, y: 10.0204, z: -0.764919" "x: 0.00319589, y: 0.0010653, z: -0.0010653"
1625518976644.9739 -0.00024363028933294117 0.0001536118652438745 -0.000141717420774512 -0.0008409919682890177 -0.0047282506711781025 0.0002708781976252794 0.004414655733853579 -0.12046165764331818 0.03754811733961105 -0.0339004211127758 -0.00033229103428311646 -0.004544224590063095 0.99941486120224 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.0010653, y: -0.0010653, z: -0.0010653"
1625518976744.9001 -8.212415559682995e-05 -7.925280078779906e-05 -1.9676524971146137e-05 0.002714874455705285 -0.009454570710659027 0.0013212042395025492 0.002952956361696124 -0.1457684338092804 0.0030238875187933445 -0.03386550769209862 -0.0003947945951949805 -0.004489426966756582 0.9994162321090698 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.00319589, y: 0.00213059, z: 0.0010653"
1625518976844.8262 0.00011252567492192611 -2.8055956136086024e-05 5.160910222912207e-05 0.0019774166867136955 -0.004574425984174013 0.0010928752599284053 -0.016049189493060112 -0.08319813013076782 -0.019935227930545807 -0.03384752571582794 -0.0003347041492816061 -0.004474583547562361 0.9994169473648071 "x: -0.0382459, y: 10.0396, z: -0.745796" "x: -0.00213059, y: 0.00213059, z: 0.00213059"
1625518976949.749 -0.00048269215039908886 0.0001131821409217082 -0.0002529628109186888 -0.002936937613412738 -0.005591230932623148 -0.0016960346838459373 0.002358686411753297 -0.09480751305818558 -0.03919076919555664 -0.03390851616859436 -0.00039438350358977914 -0.0044461083598434925 0.9994150400161743 "x: -0.0573689, y: 10.0396, z: -0.745796" "x: 0.0010653, y: 0.00319589, z: 0.00213059"
1625518977049.6755 2.9686889320146292e-05 -6.720019155181944e-05 0.00017687652143649757 0.00279044802300632 -0.007874890230596066 0.0023669309448450804 0.0019186359131708741 -0.09635502099990845 -0.020574789494276047 -0.03390616551041603 -0.00044492288725450635 -0.004420708864927292 0.9994151592254639 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.0010653, y: -0.0010653, z: 0.00213059"
1625518977149.602 -1.5432366126333363e-05 4.8252542910631746e-05 9.096733992919326e-05 0.0014931008918210864 -0.006237804424017668 0.002259672386571765 0.0030554907862097025 -0.10931862145662308 0.05633364990353584 -0.03385692089796066 -0.00047449584235437214 -0.004454621579498053 0.9994166493415833 "x: -0.0573689, y: 10.0587, z: -0.764919" "x: 0.0010653, y: 0, z: -0.0010653"
1625518977249.5283 -0.0004874381411354989 7.619306416017935e-05 -0.00011166074546054006 -0.002671521157026291 -0.006117128301411867 -0.00024224561639130116 0.002462786389514804 -0.10378176718950272 0.027088146656751633 -0.03383719548583031 -0.000500786816701293 -0.004450897686183453 0.9994173645973206 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.00213059, y: 0.0010653, z: 0.0010653"
1625518977354.4512 -0.0003829671477433294 9.235933248419315e-05 -0.00012415942910593003 -0.0007611197070218623 -0.0027884547598659992 0.00098584801889956 0.003936494700610638 0.010844023898243904 0.026284467428922653 -0.033862724900245667 -0.0004700325080193579 -0.004472742788493633 0.9994163513183594 "x: -0.0573689, y: 10.0587, z: -0.764919" "x: 0.00319589, y: 0.00319589, z: 0.00319589"
1625518977454.3774 8.001124660950154e-05 -9.877564298221841e-05 9.824596054386348e-05 0.0024510470684617758 -0.006619888823479414 0.0014087993185967207 0.0035065896809101105 -0.08946961909532547 -0.0017116740345954895 -0.03385435789823532 -0.0003913843829650432 -0.004482329357415438 0.999416708946228 "x: -0.0573689, y: 10.0396, z: -0.745796" "x: 0.00319589, y: -0.00532648, z: 0.00319589"
1625518977554.3206 -0.00011018675286322832 -2.0733616111101583e-05 -8.713723946129903e-05 -1.1605451618379448e-05 -0.005854429677128792 -0.0010225275764241815 0.0029735544230788946 -0.09754474461078644 -0.009717132896184921 -0.03383041173219681 -0.00041331216925755143 -0.004471731372177601 0.9994175434112549 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.0010653, y: 0.00745708, z: 0.00213059"
1625518977654.247 -0.00010742681479314342 -0.00012559289461933076 3.170461059198715e-05 0.00018302450189366937 -0.005304287187755108 0.0024609616957604885 0.004197379108518362 -0.05319208651781082 0.025516929104924202 -0.033856868743896484 -0.0003826803877018392 -0.0045057800598442554 0.9994165301322937 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.0010653, y: 0, z: 0.00319589"
1625518977754.1733 4.077723860973492e-05 9.229375427821651e-05 8.662683285365347e-06 0.0019692396745085716 -0.0050682686269283295 0.0003464090987108648 0.003944173455238342 -0.022500697523355484 0.007676192559301853 -0.033844348043203354 -0.00039090579957701266 -0.0044877175241708755 0.9994169473648071 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.0010653, y: 0.0010653, z: 0.00213059"
1625518977854.0999 -0.0002073676441796124 0.0001662074209889397 9.303441765950993e-05 -0.0004748137143906206 -0.004525327123701572 0.0013253175420686603 0.003920405637472868 -0.11315925419330597 0.03917086496949196 -0.03381593897938728 -0.00036724668461829424 -0.004520894959568977 0.9994178414344788 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0, y: 0.00745708, z: 0.0010653"
1625518977959.023 0.0003386959433555603 0.00012369535397738218 0.00044405341031961143 0.00489919725805521 -0.004240364767611027 0.005191879812628031 0.0034672131296247244 -0.09199154376983643 0.027325674891471863 -0.03382570669054985 -0.0003374567022547126 -0.004484530538320541 0.9994176626205444 "x: -0.0573689, y: 10.0204, z: -0.745796" "x: 0.0010653, y: 0.00426119, z: -0.0010653"
1625518978059.041 -0.00010300028225174174 -0.0004462737124413252 -0.00028645654674619436 -0.0002463519631419331 -0.01267011184245348 -0.0019745829049497843 0.003762650303542614 -0.08591783046722412 0.030536621809005737 -0.03393310308456421 -0.00037211948074400425 -0.004499852191656828 0.9994139671325684 "x: -0.0573689, y: 10.0587, z: -0.764919" "x: 0.0010653, y: 0.00426119, z: -0.00213059"
1625518978158.9675 6.209902494447306e-05 -7.087030098773539e-05 0.00010490346903679892 0.00024466949980705976 -0.008152891881763935 0.00012710390728898346 0.0036255198065191507 -0.129579558968544 -0.01441926695406437 -0.03398507460951805 -0.0003431430086493492 -0.0045172362588346004 0.9994120597839355 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00319589, y: -0.0010653, z: 0.0010653"
1625518978258.8938 -5.836166747030802e-05 -0.000291343400022015 -0.0001727819035295397 -1.9459694158285856e-05 -0.009157568216323853 -0.003008926287293434 0.004224216565489769 -0.08060409873723984 -0.002792184706777334 -0.033972613513469696 -0.00040929249371401966 -0.004541957750916481 0.9994123578071594 "x: -0.0382459, y: 10.0204, z: -0.745796" "x: 0, y: 0.0010653, z: 0.0010653"
1625518978358.8206 -0.00034905425854958594 0.0002733325818553567 0.00012997088197153062 -0.001421964494511485 -0.003457547165453434 0.0016280232230201364 0.002828901866450906 -0.037845976650714874 -0.043002914637327194 -0.033978477120399475 -0.0004625150468200445 -0.004457833711057901 0.9994125366210938 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: 0.00426119, y: -0.00319589, z: -0.0010653"
1625518978463.7432 -0.0004669036134146154 -0.00039478560211136937 -0.0008902806439436972 -0.0014654147671535611 -0.010819616727530956 -0.006021527573466301 0.0036566322669386864 -0.047247856855392456 -0.05169826000928879 -0.03399123251438141 -0.0004275919636711478 -0.004495581146329641 0.999411940574646 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00213059, y: 0.00319589, z: 0.0010653"
1625518978563.6697 -0.0002864624257199466 -0.00020028167637065053 -0.0003137826279271394 0.0003586497332435101 -0.007378663867712021 -0.0008135319803841412 0.0038326778449118137 -0.06396787613630295 -0.02941294014453888 -0.03398619592189789 -0.00041501567466184497 -0.004512702580541372 0.9994120001792908 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00213059, y: 0.00639178, z: 0.0010653"
1625518978663.5962 -0.00012413051445037127 -0.0003059056762140244 -9.684722317615524e-05 0.0018407143652439117 -0.010103887878358364 0.0009293775074183941 -0.014465080574154854 -0.08823452889919281 0.033164236694574356 -0.0339905247092247 -0.00041612633503973484 -0.004562374670058489 0.9994116425514221 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.00213059, y: -0.00426119, z: 0.00426119"
1625518978763.5227 0.0005537955439649522 0.0001175154757220298 0.0009058833820745349 0.0037384158931672573 -0.005905283614993095 0.0073981205932796 0.004115551710128784 -0.06898938119411469 0.019183900207281113 -0.03405209258198738 -0.0004404599603731185 -0.004522088915109634 0.9994097352027893 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.00319589, y: -0.00213059, z: 0.00319589"
1625518978863.4495 -0.0006592696881853044 4.497283953242004e-05 -0.0004027201794087887 -0.004438767675310373 -0.006572246551513672 -0.0037583373486995697 0.0028533409349620342 -0.08218864351511002 -0.046738557517528534 -0.03413334861397743 -0.00047035570605657995 -0.004469186998903751 0.9994072318077087 "x: -0.0573689, y: 10.0396, z: -0.745796" "x: -0.00213059, y: 0.00639178, z: 0.00532648"
1625518978968.3726 -0.00046545168152078986 -0.0001115823833970353 -0.000416900817072019 -0.000841406115796417 -0.008169703185558319 -0.0012010844657197595 0.00324050965718925 -0.08047474920749664 0.047253429889678955 -0.03414434939622879 -0.0004425313090905547 -0.004469176754355431 0.9994068741798401 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.00426119, y: -0.0010653, z: -0.00319589"
1625518979068.2988 -0.0002704139333218336 0.0001733608078211546 0.00015635319869033992 -0.0015560780884698033 -0.0047345818020403385 0.0038734099362045527 0.003651841077953577 -0.08993248641490936 0.05755438655614853 -0.03414961323142052 -0.0004321634187363088 -0.0044956933706998825 0.9994065165519714 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00213059, y: 0.00639178, z: 0"
1625518979168.2253 2.514125117158983e-05 -7.824458407412749e-06 0.0001959021610673517 0.001138197141699493 -0.006830042693763971 0.0025132435839623213 -0.015397186391055584 -0.02441309578716755 0.04964989423751831 -0.03415139392018318 -0.00040664730477146804 -0.0044647823087871075 0.9994066953659058 "x: -0.0382459, y: 10.0396, z: -0.764919" "x: 0, y: 0.0010653, z: -0.00213059"
1625518979268.1519 -3.3684618756524287e-06 -0.00012200338824186474 0.0001794093695934862 0.0012878493871539831 -0.007734435144811869 -1.7558340914547443e-05 0.0025379611179232597 -0.08057038486003876 -0.02707705646753311 -0.03413606435060501 -0.00044244283344596624 -0.004446869716048241 0.999407172203064 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0, y: 0, z: -0.0010653"
1625518979373.075 6.392710929503664e-05 -0.0001448014663765207 0.00017865560948848724 0.0013937061885371804 -0.009039809927344322 0.0007297530537471175 0.0024281253572553396 -0.13538095355033875 0.05458284169435501 -0.03411579504609108 -0.0005154598038643599 -0.004447287879884243 0.9994078874588013 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: -0.00319589, y: -0.00319589, z: 0"
1625518979473.0015 -0.0003380466951057315 -0.00031253474298864603 -0.00014345154340844601 -0.0018539192387834191 -0.009913908317685127 -0.0002810266159940511 0.0020536696538329124 -0.1336401253938675 -0.025975294411182404 -0.03412594273686409 -0.0005327165126800537 -0.004454546608030796 0.9994075298309326 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00426119, y: 0.00213059, z: -0.0010653"
1625518979572.928 -0.0001727788767311722 -7.574791379738599e-05 -5.3573225159198046e-05 -0.00016261672135442495 -0.007060241419821978 0.0017282295739278197 -0.016509080305695534 -0.10885608196258545 0.12888281047344208 -0.034180719405412674 -0.0005065337754786015 -0.004438177216798067 0.9994057416915894 "x: -0.0382459, y: 10.0396, z: -0.764919" "x: -0.0010653, y: 0.00319589, z: -0.0010653"
1625518979672.8545 -0.0006237074267119169 -7.66388766351156e-05 -0.0004953909083269536 -0.002793204039335251 -0.006448713131248951 -0.0038321528118103743 0.0034191750455647707 -0.046690020710229874 0.059643469750881195 -0.03415240719914436 -0.0005573723465204239 -0.004454771522432566 0.9994065761566162 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.0010653, y: 0.00426119, z: 0.00213059"
1625518979777.7773 -0.0007724558818154037 -0.000328996276948601 -0.0005748915136791766 -0.0037358058616518974 -0.011038902215659618 -0.0012330143945291638 -0.01682220585644245 -0.153472900390625 0.0533766970038414 -0.03415508568286896 -0.0005344157689251006 -0.004466935060918331 0.9994064569473267 "x: -0.0382459, y: 10.0396, z: -0.784042" "x: -0.0010653, y: 0.00532648, z: 0.00213059"
1625518979877.704 -0.00021854012447874993 -2.5109762646025047e-05 -0.0001704257883829996 0.00212926440872252 -0.007379341404885054 0.002000267617404461 0.0032152559142559767 -0.10214469581842422 0.030639808624982834 -0.03415019437670708 -0.0004798619484063238 -0.004483303986489773 0.9994065761566162 "x: -0.0573689, y: 10.0204, z: -0.764919" "x: 0.00319589, y: 0.00639178, z: 0.00319589"
1625518979977.6309 -0.00047987568541429937 -1.7255179045605473e-05 -0.0003679260553326458 -0.0025333839002996683 -0.005872981622815132 -0.00042156127165071666 0.0035043794196099043 -0.08350778371095657 0.03778459131717682 -0.034155432134866714 -0.0004513656604103744 -0.004498077090829611 0.9994063973426819 "x: -0.0573689, y: 10.0204, z: -0.784042" "x: -0.00319589, y: 0, z: 0.00213059"
1625518980077.5576 -0.00010174626368097961 -0.0001401820918545127 5.4746808018535376e-05 0.0017289069946855307 -0.005265874322503805 0.004323489032685757 0.004634525626897812 -0.06412920355796814 0.02742527797818184 -0.03414704650640488 -0.0004539793299045414 -0.004544902592897415 0.9994063973426819 "x: -0.0573689, y: 10.0396, z: -0.745796" "x: 0.0010653, y: -0.0010653, z: 0.00319589"
1625518980177.4844 -0.00020944788411725312 -0.00023356493329629302 -0.000411027402151376 0.0005235723219811916 -0.007242915686219931 -0.004285918083041906 0.004044464789330959 -0.06978614628314972 -0.017554080113768578 -0.03411942720413208 -0.0004262862494215369 -0.004514530301094055 0.9994075298309326 "x: -0.0573689, y: 10.0204, z: -0.784042" "x: 0.00213059, y: 0, z: 0.0010653"
1625518980282.4072 -0.0005879788659512997 0.0002122521837009117 -0.000473092746688053 -0.002989454660564661 -0.001397521235048771 -0.003012145636603236 0.003734418423846364 -0.10851261019706726 -0.011902296915650368 -0.03412969037890434 -0.00036703640944324434 -0.004534048959612846 0.9994070529937744 "x: -0.0573689, y: 10.0587, z: -0.784042" "x: 0.00213059, y: 0.00213059, z: 0.00213059"
1625518980382.334 -0.0002245068026240915 -7.098641799530014e-05 -2.8749309421982616e-05 0.00042966281762346625 -0.0055928356014192104 0.0018496116390451789 0.004672754090279341 -0.07045084983110428 0.0006146804080344737 -0.03414107486605644 -0.00036048993933945894 -0.004543874878436327 0.9994066953659058 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00319589, y: 0.00213059, z: 0.00319589"
1625518980482.2605 -2.141209006367717e-05 -0.0001513145980425179 7.007920066826046e-05 0.0017737094312906265 -0.0063686310313642025 0.0021151877008378506 0.004994238261133432 -0.07954683154821396 -0.019637810066342354 -0.03417691960930824 -0.00034864572808146477 -0.004585865419358015 0.9994052052497864 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.0010653, y: 0.0010653, z: 0.00426119"
1625518980587.1833 -9.797226084629074e-05 -0.00018789975729305297 -0.00019851411343552172 7.758373976685107e-05 -0.006914726924151182 -0.002200225368142128 0.004461355973035097 -0.11097998172044754 -0.043847981840372086 -0.03418244421482086 -0.00036256841849535704 -0.004563107620924711 0.9994051456451416 "x: -0.0573689, y: 10.0396, z: -0.745796" "x: 0.0010653, y: 0.00213059, z: 0.00852238"
1625518980687.11 -0.0004909777780994773 6.94619957357645e-05 -0.00032341681071557105 -0.002939720870926976 -0.002830826910212636 -0.001505096792243421 0.004986561369150877 -0.0825633779168129 -0.008229038678109646 -0.03416534513235092 -0.0003498582518659532 -0.004594162572175264 0.999405562877655 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: 0.00213059, y: 0, z: 0.00319589"
1625518980787.0369 -5.542634244193323e-05 -0.00020357842731755227 -4.866292510996573e-05 0.002084919484332204 -0.006157202646136284 0.0013829157687723637 0.025661591440439224 -0.07771921902894974 0.02118530496954918 -0.03418417647480965 -0.0002860638778656721 -0.004640671890228987 0.999404788017273 "x: -0.0764919, y: 10.0396, z: -0.764919" "x: 0.0010653, y: -0.0010653, z: 0.00532648"
1625518980886.9636 4.0372306102653965e-05 -0.00018717053171712905 -0.00013080131611786783 0.0026542942505329847 -0.005866289604455233 -0.0011433541076257825 0.007610668893903494 -0.05603766068816185 -0.030369434505701065 -0.03418063372373581 -0.00032633222872391343 -0.004691452719271183 0.9994046688079834 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0, y: 0.00319589, z: 0.00213059"
1625518980986.8901 8.685766806593165e-05 -0.00014260809984989464 -6.124424544395879e-05 0.003249044995754957 -0.005350996740162373 0.0007708438206464052 0.00751987611874938 -0.07871602475643158 -0.03509363532066345 -0.0342104509472847 -0.0002606114139780402 -0.00469545042142272 0.9994035959243774 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: 0.00213059, y: 0.00319589, z: 0.00319589"
1625518981091.8135 -0.00012517427967395633 -0.00034785596653819084 -6.72966634738259e-05 0.0006842499133199453 -0.009190147742629051 0.002635244745761156 -0.010068995878100395 -0.10111207515001297 0.03418543562293053 -0.03421594947576523 -0.0002652097900863737 -0.004777953960001469 0.9994029998779297 "x: -0.0382459, y: 10.0396, z: -0.764919" "x: 0.00213059, y: -0.00319589, z: 0.00213059"
1625518981191.74 -0.0004746795166283846 -7.028538675513119e-05 -0.00018681854999158531 -0.0019653704948723316 -0.005423199385404587 0.0016147884307429194 0.008563317358493805 -0.09147720783948898 0.04992371052503586 -0.03424302488565445 -0.0003392847429495305 -0.004745905287563801 0.9994022250175476 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: -0.00426119, y: 0.0010653, z: 0.0010653"
1625518981291.6667 9.575113654136658e-05 -0.000165543460752815 -3.3297648769803345e-05 0.0033628507517278194 -0.005523212719708681 0.00211128406226635 -0.011034294031560421 -0.0621618926525116 0.04844650626182556 -0.034307096153497696 -0.00031015099375508726 -0.004709731321781874 0.99940025806427 "x: -0.0382459, y: 10.0587, z: -0.784042" "x: 0.00319589, y: -0.00426119, z: 0.00532648"
1625518981391.5938 -7.634649227838963e-05 3.862130324705504e-05 0.00032252565142698586 -0.0005170581280253828 -0.005529897753149271 0.0039043952710926533 0.007326771505177021 -0.1261102706193924 0.06827086955308914 -0.03429988771677017 -0.0003281795943621546 -0.004703038837760687 0.9994005560874939 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: -0.0010653, y: 0.00852238, z: 0.00426119"
1625518981496.5166 8.178610733011737e-05 -0.00020581824355758727 -0.0001376654690830037 0.0016793364193290472 -0.007321259472519159 -0.003716213395819068 0.00661793677136302 -0.12232601642608643 -0.05901024863123894 -0.034249093383550644 -0.00031866543577052653 -0.0046946643851697445 0.9994022250175476 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: 0.00213059, y: -0.00532648, z: 0"
1625518981596.7466 -0.0003812304057646543 -4.269260534783825e-05 -0.00021335894416552037 -0.0013359306612983346 -0.0020526526495814323 -0.0014127696631476283 0.008164806291460991 -0.029873009771108627 -0.013470427133142948 -0.03428170084953308 -0.0002643114421516657 -0.004721290431916714 0.9994010925292969 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: -0.00213059, y: 0.00426119, z: 0.00319589"
1625518981696.6736 -0.0002770800783764571 -0.00015319837257266045 -0.0005709260003641248 0.0013074616435915232 -0.007623143028467894 -0.00274876831099391 0.02790970727801323 -0.09492023289203644 0.03499459847807884 -0.03428743779659271 -0.0002659932360984385 -0.004754113499075174 0.9994006752967834 "x: -0.0764919, y: 10.0587, z: -0.764919" "x: -0.00213059, y: -0.0010653, z: -0.0010653"
1625518981796.6003 -0.00021278411441016942 -0.0004062615043949336 -0.00032361724879592657 0.0014193729730322957 -0.007037024479359388 5.781035724794492e-05 0.008646789006888866 -0.04315895587205887 0.0016179631929844618 -0.03426550328731537 -0.0002996967814397067 -0.004726922605186701 0.9994015693664551 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.0010653, y: 0.00213059, z: 0.00319589"
1625518981896.5269 -0.0005624270415864885 -0.00038411174318753183 -0.0006946552312001586 -0.0009761886904016137 -0.007699951529502869 -0.002415428636595607 -0.0101639898493886 -0.06212463602423668 -0.03932260721921921 -0.034304384142160416 -0.0003034911642316729 -0.0047803353518247604 0.9993999600410461 "x: -0.0382459, y: 10.0396, z: -0.784042" "x: -0.00319589, y: 0.00319589, z: 0.0010653"
1625518982001.4502 -0.0007362606120295823 -0.00043844222091138363 -0.0013376196147873998 -0.000504708441440016 -0.009368346072733402 -0.0046265325509011745 0.01009894534945488 -0.10715404152870178 0.03350410237908363 -0.03428066894412041 -0.00024180351465474814 -0.004839529749006033 0.9994005560874939 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: -0.00213059, y: 0.00319589, z: -0.00213059"
1625518982101.3767 -0.0001200069091282785 -0.00047480285866186023 -0.00018287567945662886 0.003609681036323309 -0.009889834560453892 0.006323435343801975 0.009712593629956245 -0.1347343921661377 -0.05731223523616791 -0.03430737182497978 -0.00020532013149932027 -0.004852721467614174 0.9993995428085327 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.00319589, y: 0.0010653, z: 0.00213059"
1625518982201.3037 -0.00018258884665556252 -0.00022575729235541075 -0.0004658500838559121 0.0019338912097737193 -0.0032634942326694727 -0.00053299346473068 0.011743789538741112 -0.0433477982878685 -0.011161765083670616 -0.034328799694776535 -0.00020216824486851692 -0.004897031933069229 0.9993985891342163 "x: -0.0573689, y: 10.0204, z: -0.764919" "x: -0.00213059, y: 0.00213059, z: -0.00426119"
1625518982301.2307 1.9292216165922582e-05 -0.000317355094011873 -0.00018381029076408595 0.002576132770627737 -0.006805163808166981 0.0009913536487147212 0.010746964253485203 -0.10575690865516663 0.004339861683547497 -0.03433313965797424 -0.0002123403683071956 -0.004868596792221069 0.9993985891342163 "x: -0.0573689, y: 10.0396, z: -0.764919" "x: -0.0010653, y: -0.00213059, z: 0.0010653"
1625518982401.1572 -0.0002307348040631041 -0.0003078414883930236 -0.0005538585246540606 0.00118453917093575 -0.006583135575056076 -0.0012620225315913558 0.030140183866024017 -0.04893440380692482 0.053755007684230804 -0.034383323043584824 -0.0002444157435093075 -0.004844143986701965 0.9993969798088074 "x: -0.0764919, y: 10.0396, z: -0.803165" "x: 0.0010653, y: 0.00213059, z: 0.00426119"
1625518982506.0806 9.133801358984783e-05 -0.0002832933096215129 0.00031754400697536767 0.0033962628804147243 -0.007727193180471659 0.006176837254315615 0.01038122083991766 -0.11663445830345154 0.08858206123113632 -0.03435548022389412 -0.0002335184399271384 -0.004839443136006594 0.9993979334831238 "x: -0.0573689, y: 10.0396, z: -0.784042" "x: -0.0010653, y: 0, z: 0.0010653"
